person_id,GP,PTS,FG_PCT,FG3_PCT,FT_PCT,REB,AST,STL,BLK,from_year,to_year
1630695,12.0,2.4761904761904763,0.37400000000000005,0.19033333333333333,0.3333333333333333,2.4285714285714284,0.19047619047619047,0.15873015873015872,0.1111111111111111,2021,2023
1630696,39.0,3.1916666666666664,0.40775000000000006,0.2875,0.75,1.613888888888889,1.4305555555555556,0.7666666666666666,0.32499999999999996,2022,2023
1630698,24.0,1.625,0.326,0.231,0.75,0.4583333333333333,1.25,0.125,0.0,2021,2021
1630699,92.0,4.907692307692308,0.436,0.361,0.7045,2.2557692307692307,0.6990384615384615,0.3519230769230769,0.1423076923076923,2022,2023
1630700,111.0,4.692959582790091,0.428,0.3025,0.645,3.4297588005215123,2.443285528031291,1.0567144719687092,0.2951434159061278,2022,2023
1630701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,2022
1630702,98.0,8.485,0.4235,0.3865,0.77,1.9370833333333333,1.5170833333333333,0.34708333333333335,0.11291666666666667,2022,2023
1630703,43.0,12.86046511627907,0.375,0.31,0.818,2.953488372093023,4.6976744186046515,0.5581395348837209,0.23255813953488372,2023,2023
1630758,5.0,2.8,0.3,0.133,0.0,3.0,0.4,0.2,0.0,2021,2021
1630787,3.0,4.666666666666667,0.357,0.333,1.0,5.0,1.0,0.0,0.3333333333333333,2021,2021
1630792,43.0,3.4734100877192984,0.50475,0.40425,0.6214999999999999,1.5636513157894736,0.29797149122807015,0.47231359649122806,0.15405701754385964,2021,2023
1630846,43.0,4.512626262626262,0.5433333333333333,0.302,0.7446666666666667,3.5016835016835017,0.49158249158249157,0.12794612794612795,0.5791245791245792,2021,2023
1630994,4.0,3.25,0.263,0.375,0.0,1.75,2.75,0.75,0.0,2021,2021
1631,300.0,5.9671834607603,0.3795,0.08333333333333333,0.5808333333333333,3.7312445934838685,1.162953688818266,0.36601827115356755,0.6036175042296957,1986,1991
1631093,124.0,15.765135135135136,0.435,0.352,0.738,3.815945945945946,4.434864864864865,0.7721621621621622,0.40486486486486484,2022,2023
1631094,127.0,21.479166666666664,0.4445,0.3315,0.72,6.878661616161616,4.495328282828283,0.9439393939393939,0.5344696969696969,2022,2023
1631095,128.0,12.974037716352363,0.4335,0.33299999999999996,0.798,7.784939292172565,1.3535262206148282,0.6088865926117282,0.8357013691552571,2022,2023
1631096,54.0,16.72222222222222,0.535,0.393,0.773,7.574074074074074,2.6666666666666665,0.7037037037037037,2.6481481481481484,2022,2023
1631097,130.0,15.384615384615385,0.442,0.34450000000000003,0.8265,3.9519230769230766,1.685897435897436,0.5769230769230769,0.1891025641025641,2022,2023
1631098,51.0,4.084627329192546,0.39649999999999996,0.26449999999999996,0.5449999999999999,1.6172360248447206,0.6521739130434783,0.35248447204968947,0.18633540372670807,2022,2023
1631099,130.0,13.5,0.456,0.38049999999999995,0.786,4.95875,1.4625,0.92125,0.5825,2022,2023
1631100,90.0,5.465277777777778,0.377,0.3315,0.9470000000000001,1.4513888888888888,0.6180555555555556,0.3194444444444445,0.1111111111111111,2022,2023
1631101,112.0,12.9,0.439,0.34650000000000003,0.7689999999999999,3.975,2.05625,0.675,0.3375,2022,2023
1631102,36.0,2.638709677419355,0.253,0.2855,0.278,0.8258064516129032,0.8580645161290322,0.44193548387096776,0.03225806451612903,2022,2023
1631103,116.0,9.118484848484847,0.433,0.306,0.881,2.351212121212121,2.0721212121212123,0.44,0.10303030303030303,2022,2023
